loan_id,customer_id,customer_name,credit_score,employment_status,branch_id,branch_name,city,region,loan_type,loan_amount,interest_rate,approval_date,loan_term_months,loan_status,loan_age_days,total_payments_made,on_time_payments,late_payments,missed_payments,on_time_pct,max_days_overdue,risk_level
523,623,Customer_623,623,Employed,3,Chicago Central,Chicago,Midwest,Home,5523,3.73,2023-06-08,360,Closed,1035.1,6,6,0,0,100.0,0.0,Medium Risk
524,624,Customer_624,624,Employed,4,Texas Hub,Houston,South,Auto,5524,3.74,2023-06-09,60,Closed,1034.1,6,6,0,0,100.0,0.0,Medium Risk
525,-1,Unknown,0,Unknown,5,Silicon Valley,San Jose,West,Personal,5525,3.75,2023-06-10,36,Closed,1033.1,6,6,0,0,100.0,0.0,Medium Risk
526,626,Customer_626,626,Self-Employed,6,West Coast Tower,Los Angeles,West,Home,5526,3.76,2023-06-11,360,Closed,1032.1,6,6,0,0,100.0,0.0,Medium Risk
527,627,Customer_627,627,Self-Employed,7,Miami Beach,Miami,South,Auto,5527,3.77,2023-06-12,60,Closed,1031.1,6,6,0,0,100.0,0.0,Medium Risk
528,628,Customer_628,628,Retired,8,Boston Financial,Boston,Northeast,Personal,5528,3.7800000000000002,2023-06-13,36,Active,1030.1,6,6,0,0,100.0,0.0,Medium Risk
529,629,Customer_629,629,Retired,1,Downtown Metro,New York,Northeast,Home,5529,3.79,2023-06-14,360,Active,1029.1,6,6,0,0,100.0,0.0,Medium Risk
530,630,Customer_630,630,Unknown,2,Midtown Plaza,New York,Northeast,Auto,5530,3.8,2023-06-15,60,Active,1028.1,6,0,0,0,0.0,0.0,High Risk
531,631,Customer_631,631,Employed,3,Chicago Central,Chicago,Midwest,Personal,5531,3.81,2023-06-16,36,Active,1027.1,6,6,0,0,100.0,0.0,Medium Risk
532,632,Customer_632,632,Employed,4,Texas Hub,Houston,South,Home,5532,3.82,2023-06-17,360,Active,1026.1,6,6,0,0,100.0,0.0,Medium Risk
533,633,Customer_633,633,Employed,5,Silicon Valley,San Jose,West,Auto,5533,3.83,2023-06-18,60,Active,1025.1,6,6,0,0,100.0,0.0,Medium Risk
534,634,Customer_634,634,Employed,6,West Coast Tower,Los Angeles,West,Personal,5534,3.84,2023-06-19,36,Active,1024.1,6,6,0,0,100.0,0.0,Medium Risk
535,635,Customer_635,635,Self-Employed,7,Miami Beach,Miami,South,Home,5535,3.85,2023-06-20,360,Active,1023.1,6,6,0,0,100.0,0.0,Medium Risk
536,636,Customer_636,636,Self-Employed,8,Boston Financial,Boston,Northeast,Auto,5536,3.86,2023-06-21,60,Active,1022.1,6,6,0,0,100.0,0.0,Medium Risk
537,637,Customer_637,637,Self-Employed,1,Downtown Metro,New York,Northeast,Personal,5537,3.87,2023-06-22,36,Active,1021.1,6,6,0,0,100.0,0.0,Medium Risk
538,638,Customer_638,638,Retired,2,Midtown Plaza,New York,Northeast,Home,5538,3.88,2023-06-23,360,Active,1020.1,6,6,0,0,100.0,0.0,Medium Risk
539,639,Customer_639,639,Retired,3,Chicago Central,Chicago,Midwest,Auto,5539,3.89,2023-06-24,60,Active,1019.1,6,6,0,0,100.0,0.0,Medium Risk
540,-1,Unknown,0,Unknown,4,Texas Hub,Houston,South,Personal,5540,3.9,2023-06-25,36,Defaulted,1018.1,6,0,0,0,0.0,0.0,High Risk
541,641,Customer_641,641,Employed,5,Silicon Valley,San Jose,West,Home,5541,3.91,2023-06-26,360,Closed,1017.1,6,6,0,0,100.0,0.0,Medium Risk
542,642,Customer_642,642,Employed,6,West Coast Tower,Los Angeles,West,Auto,5542,3.92,2023-06-27,60,Closed,1016.1,6,6,0,0,100.0,0.0,Medium Risk
543,643,Customer_643,643,Employed,7,Miami Beach,Miami,South,Personal,5543,3.93,2023-06-28,36,Closed,1015.1,6,6,0,0,100.0,0.0,Medium Risk
544,644,Customer_644,644,Employed,8,Boston Financial,Boston,Northeast,Home,5544,3.94,2023-06-29,360,Closed,1014.1,6,6,0,0,100.0,0.0,Medium Risk
545,645,Customer_645,645,Self-Employed,1,Downtown Metro,New York,Northeast,Auto,5545,3.95,2023-06-30,60,Closed,1013.1,6,6,0,0,100.0,0.0,Medium Risk
546,646,Customer_646,646,Self-Employed,2,Midtown Plaza,New York,Northeast,Personal,5546,3.96,2023-07-01,36,Closed,1012.1,6,6,0,0,100.0,0.0,Medium Risk
547,647,Customer_647,647,Self-Employed,3,Chicago Central,Chicago,Midwest,Home,5547,3.97,2023-07-02,360,Closed,1011.1,6,6,0,0,100.0,0.0,Medium Risk
548,648,Customer_648,648,Retired,4,Texas Hub,Houston,South,Auto,5548,3.98,2023-07-03,60,Active,1010.1,6,6,0,0,100.0,0.0,Medium Risk
549,649,Customer_649,649,Retired,5,Silicon Valley,San Jose,West,Personal,5549,3.99,2023-07-04,36,Active,1009.1,6,6,0,0,100.0,0.0,Medium Risk
550,650,Customer_650,650,Unknown,6,West Coast Tower,Los Angeles,West,Home,5550,4,2023-07-05,360,Active,1008.1,6,0,0,0,0.0,0.0,High Risk
551,651,Customer_651,651,Employed,7,Miami Beach,Miami,South,Auto,5551,4.01,2023-07-06,60,Active,1007.1,6,0,0,6,0.0,0.0,High Risk
552,652,Customer_652,652,Employed,8,Boston Financial,Boston,Northeast,Personal,5552,4.02,2023-07-07,36,Active,1006.1,6,0,0,6,0.0,0.0,High Risk
553,653,Customer_653,653,Employed,1,Downtown Metro,New York,Northeast,Home,5553,4.03,2023-07-08,360,Active,1005.1,6,0,6,0,0.0,1528.1,High Risk
554,654,Customer_654,654,Employed,2,Midtown Plaza,New York,Northeast,Auto,5554,4.04,2023-07-09,60,Active,1004.1,6,0,6,0,0.0,1528.1,High Risk
555,-1,Unknown,0,Unknown,3,Chicago Central,Chicago,Midwest,Personal,5555,4.05,2023-07-10,36,Active,1003.1,6,0,6,0,0.0,1528.1,High Risk
556,656,Customer_656,656,Self-Employed,4,Texas Hub,Houston,South,Home,5556,4.0600000000000005,2023-07-11,360,Active,1002.1,6,0,6,0,0.0,1528.1,High Risk
557,657,Customer_657,657,Self-Employed,5,Silicon Valley,San Jose,West,Auto,5557,4.07,2023-07-12,60,Active,1001.1,6,0,6,0,0.0,1528.1,High Risk
558,658,Customer_658,658,Retired,6,West Coast Tower,Los Angeles,West,Personal,5558,4.08,2023-07-13,36,Active,1000.1,6,6,0,0,100.0,0.0,Medium Risk
559,659,Customer_659,659,Retired,7,Miami Beach,Miami,South,Home,5559,4.09,2023-07-14,360,Active,999.1,6,6,0,0,100.0,0.0,Medium Risk
560,660,Customer_660,660,Unknown,8,Boston Financial,Boston,Northeast,Auto,5560,4.1,2023-07-15,60,Defaulted,998.1,6,0,0,0,0.0,0.0,High Risk
561,661,Customer_661,661,Employed,1,Downtown Metro,New York,Northeast,Personal,5561,4.11,2023-07-16,36,Closed,997.1,6,6,0,0,100.0,0.0,Medium Risk
562,662,Customer_662,662,Employed,2,Midtown Plaza,New York,Northeast,Home,5562,4.12,2023-07-17,360,Closed,996.1,6,6,0,0,100.0,0.0,Medium Risk
563,663,Customer_663,663,Employed,3,Chicago Central,Chicago,Midwest,Auto,5563,4.13,2023-07-18,60,Closed,995.1,6,6,0,0,100.0,0.0,Medium Risk
564,664,Customer_664,664,Employed,4,Texas Hub,Houston,South,Personal,5564,4.14,2023-07-19,36,Closed,994.1,6,6,0,0,100.0,0.0,Medium Risk
565,665,Customer_665,665,Self-Employed,5,Silicon Valley,San Jose,West,Home,5565,4.15,2023-07-20,360,Closed,993.1,6,6,0,0,100.0,0.0,Medium Risk
566,666,Customer_666,666,Self-Employed,6,West Coast Tower,Los Angeles,West,Auto,5566,4.16,2023-07-21,60,Closed,992.1,6,6,0,0,100.0,0.0,Medium Risk
567,667,Customer_667,667,Self-Employed,7,Miami Beach,Miami,South,Personal,5567,4.17,2023-07-22,36,Closed,991.1,6,6,0,0,100.0,0.0,Medium Risk
568,668,Customer_668,668,Retired,8,Boston Financial,Boston,Northeast,Home,5568,4.18,2023-07-23,360,Active,990.1,6,6,0,0,100.0,0.0,Medium Risk
569,669,Customer_669,669,Retired,1,Downtown Metro,New York,Northeast,Auto,5569,4.19,2023-07-24,60,Active,989.1,6,6,0,0,100.0,0.0,Medium Risk
570,-1,Unknown,0,Unknown,2,Midtown Plaza,New York,Northeast,Personal,5570,4.2,2023-07-25,36,Active,988.1,6,0,0,0,0.0,0.0,High Risk
571,671,Customer_671,671,Employed,3,Chicago Central,Chicago,Midwest,Home,5571,4.21,2023-07-26,360,Active,987.1,6,6,0,0,100.0,0.0,Medium Risk
572,672,Customer_672,672,Employed,4,Texas Hub,Houston,South,Auto,5572,4.22,2023-07-27,60,Active,986.1,6,6,0,0,100.0,0.0,Medium Risk
573,673,Customer_673,673,Employed,5,Silicon Valley,San Jose,West,Personal,5573,4.23,2023-07-28,36,Active,985.1,6,6,0,0,100.0,0.0,Medium Risk
574,674,Customer_674,674,Employed,6,West Coast Tower,Los Angeles,West,Home,5574,4.24,2023-07-29,360,Active,984.1,6,6,0,0,100.0,0.0,Medium Risk
575,675,Customer_675,675,Self-Employed,7,Miami Beach,Miami,South,Auto,5575,4.25,2023-07-30,60,Active,983.1,6,6,0,0,100.0,0.0,Medium Risk
576,676,Customer_676,676,Self-Employed,8,Boston Financial,Boston,Northeast,Personal,5576,4.26,2023-07-31,36,Active,982.1,6,6,0,0,100.0,0.0,Medium Risk
577,677,Customer_677,677,Self-Employed,1,Downtown Metro,New York,Northeast,Home,5577,4.27,2023-08-01,360,Active,981.1,6,6,0,0,100.0,0.0,Medium Risk
578,678,Customer_678,678,Retired,2,Midtown Plaza,New York,Northeast,Auto,5578,4.28,2023-08-02,60,Active,980.1,6,6,0,0,100.0,0.0,Medium Risk
579,679,Customer_679,679,Retired,3,Chicago Central,Chicago,Midwest,Personal,5579,4.29,2023-08-03,36,Active,979.1,6,6,0,0,100.0,0.0,Medium Risk
580,680,Customer_680,680,Unknown,4,Texas Hub,Houston,South,Home,5580,4.3,2023-08-04,360,Defaulted,978.1,6,0,0,0,0.0,0.0,High Risk
581,681,Customer_681,681,Employed,5,Silicon Valley,San Jose,West,Auto,5581,4.3100000000000005,2023-08-05,60,Closed,977.1,6,6,0,0,100.0,0.0,Medium Risk
582,682,Customer_682,682,Employed,6,West Coast Tower,Los Angeles,West,Personal,5582,4.32,2023-08-06,36,Closed,976.1,6,6,0,0,100.0,0.0,Medium Risk
583,683,Customer_683,683,Employed,7,Miami Beach,Miami,South,Home,5583,4.33,2023-08-07,360,Closed,975.1,6,6,0,0,100.0,0.0,Medium Risk
584,684,Customer_684,684,Employed,8,Boston Financial,Boston,Northeast,Auto,5584,4.34,2023-08-08,60,Closed,974.1,6,6,0,0,100.0,0.0,Medium Risk
585,-1,Unknown,0,Unknown,1,Downtown Metro,New York,Northeast,Personal,5585,4.35,2023-08-09,36,Closed,973.1,6,6,0,0,100.0,0.0,Medium Risk
586,686,Customer_686,686,Self-Employed,2,Midtown Plaza,New York,Northeast,Home,5586,4.36,2023-08-10,360,Closed,972.1,6,6,0,0,100.0,0.0,Medium Risk
587,687,Customer_687,687,Self-Employed,3,Chicago Central,Chicago,Midwest,Auto,5587,4.37,2023-08-11,60,Closed,971.1,6,6,0,0,100.0,0.0,Medium Risk
588,688,Customer_688,688,Retired,4,Texas Hub,Houston,South,Personal,5588,4.38,2023-08-12,36,Active,970.1,6,6,0,0,100.0,0.0,Medium Risk
589,689,Customer_689,689,Retired,5,Silicon Valley,San Jose,West,Home,5589,4.39,2023-08-13,360,Active,969.1,6,6,0,0,100.0,0.0,Medium Risk
590,690,Customer_690,690,Unknown,6,West Coast Tower,Los Angeles,West,Auto,5590,4.4,2023-08-14,60,Active,968.1,6,0,0,0,0.0,0.0,High Risk
591,691,Customer_691,691,Employed,7,Miami Beach,Miami,South,Personal,5591,4.41,2023-08-15,36,Active,967.1,6,6,0,0,100.0,0.0,Medium Risk
592,692,Customer_692,692,Employed,8,Boston Financial,Boston,Northeast,Home,5592,4.42,2023-08-16,360,Active,966.1,6,6,0,0,100.0,0.0,Medium Risk
593,693,Customer_693,693,Employed,1,Downtown Metro,New York,Northeast,Auto,5593,4.43,2023-08-17,60,Active,965.1,6,6,0,0,100.0,0.0,Medium Risk
594,694,Customer_694,694,Employed,2,Midtown Plaza,New York,Northeast,Personal,5594,4.44,2023-08-18,36,Active,964.1,6,6,0,0,100.0,0.0,Medium Risk
595,695,Customer_695,695,Self-Employed,3,Chicago Central,Chicago,Midwest,Home,5595,4.45,2023-08-19,360,Active,963.1,6,6,0,0,100.0,0.0,Medium Risk
596,696,Customer_696,696,Self-Employed,4,Texas Hub,Houston,South,Auto,5596,4.46,2023-08-20,60,Active,962.1,6,6,0,0,100.0,0.0,Medium Risk
597,697,Customer_697,697,Self-Employed,5,Silicon Valley,San Jose,West,Personal,5597,4.47,2023-08-21,36,Active,961.1,6,6,0,0,100.0,0.0,Medium Risk
598,698,Customer_698,698,Retired,6,West Coast Tower,Los Angeles,West,Home,5598,4.48,2023-08-22,360,Active,960.1,6,6,0,0,100.0,0.0,Medium Risk
599,699,Customer_699,699,Retired,7,Miami Beach,Miami,South,Auto,5599,4.49,2023-08-23,60,Active,959.1,6,6,0,0,100.0,0.0,Medium Risk
600,-1,Unknown,0,Unknown,8,Boston Financial,Boston,Northeast,Personal,5600,4.5,2023-08-24,36,Defaulted,958.1,6,0,0,0,0.0,0.0,High Risk
601,701,Customer_701,701,Employed,1,Downtown Metro,New York,Northeast,Home,5601,4.51,2023-08-25,360,Closed,957.1,6,0,0,6,0.0,0.0,High Risk
602,702,Customer_702,702,Employed,2,Midtown Plaza,New York,Northeast,Auto,5602,4.52,2023-08-26,60,Closed,956.1,6,0,0,6,0.0,0.0,High Risk
603,703,Customer_703,703,Employed,3,Chicago Central,Chicago,Midwest,Personal,5603,4.53,2023-08-27,36,Closed,955.1,6,0,6,0,0.0,1528.1,High Risk
604,704,Customer_704,704,Employed,4,Texas Hub,Houston,South,Home,5604,4.54,2023-08-28,360,Closed,954.1,6,0,6,0,0.0,1528.1,High Risk
605,705,Customer_705,705,Self-Employed,5,Silicon Valley,San Jose,West,Auto,5605,4.55,2023-08-29,60,Closed,953.1,6,0,6,0,0.0,1528.1,High Risk
606,706,Customer_706,706,Self-Employed,6,West Coast Tower,Los Angeles,West,Personal,5606,4.5600000000000005,2023-08-30,36,Closed,952.1,6,0,6,0,0.0,1528.1,High Risk
607,707,Customer_707,707,Self-Employed,7,Miami Beach,Miami,South,Home,5607,4.57,2023-08-31,360,Closed,951.1,6,0,6,0,0.0,1528.1,High Risk
608,708,Customer_708,708,Retired,8,Boston Financial,Boston,Northeast,Auto,5608,4.58,2023-09-01,60,Active,950.1,6,6,0,0,100.0,0.0,Medium Risk
609,709,Customer_709,709,Retired,1,Downtown Metro,New York,Northeast,Personal,5609,4.59,2023-09-02,36,Active,949.1,6,6,0,0,100.0,0.0,Medium Risk
610,710,Customer_710,710,Unknown,2,Midtown Plaza,New York,Northeast,Home,5610,4.6,2023-09-03,360,Active,948.1,6,0,0,0,0.0,0.0,High Risk
611,711,Customer_711,711,Employed,3,Chicago Central,Chicago,Midwest,Auto,5611,4.61,2023-09-04,60,Active,947.1,6,6,0,0,100.0,0.0,Medium Risk
612,712,Customer_712,712,Employed,4,Texas Hub,Houston,South,Personal,5612,4.62,2023-09-05,36,Active,946.1,6,6,0,0,100.0,0.0,Medium Risk
613,713,Customer_713,713,Employed,5,Silicon Valley,San Jose,West,Home,5613,4.63,2023-09-06,360,Active,945.1,6,6,0,0,100.0,0.0,Medium Risk
614,714,Customer_714,714,Employed,6,West Coast Tower,Los Angeles,West,Auto,5614,4.640000000000001,2023-09-07,60,Active,944.1,6,6,0,0,100.0,0.0,Medium Risk
615,-1,Unknown,0,Unknown,7,Miami Beach,Miami,South,Personal,5615,4.65,2023-09-08,36,Active,943.1,6,6,0,0,100.0,0.0,Medium Risk
616,716,Customer_716,716,Self-Employed,8,Boston Financial,Boston,Northeast,Home,5616,4.66,2023-09-09,360,Active,942.1,6,6,0,0,100.0,0.0,Medium Risk
617,717,Customer_717,717,Self-Employed,1,Downtown Metro,New York,Northeast,Auto,5617,4.67,2023-09-10,60,Active,941.1,6,6,0,0,100.0,0.0,Medium Risk
618,718,Customer_718,718,Retired,2,Midtown Plaza,New York,Northeast,Personal,5618,4.68,2023-09-11,36,Active,940.1,6,6,0,0,100.0,0.0,Medium Risk
619,719,Customer_719,719,Retired,3,Chicago Central,Chicago,Midwest,Home,5619,4.6899999999999995,2023-09-12,360,Active,939.1,6,6,0,0,100.0,0.0,Medium Risk
620,720,Customer_720,720,Unknown,4,Texas Hub,Houston,South,Auto,5620,4.7,2023-09-13,60,Defaulted,938.1,6,0,0,0,0.0,0.0,High Risk
621,721,Customer_721,721,Employed,5,Silicon Valley,San Jose,West,Personal,5621,4.71,2023-09-14,36,Closed,937.1,6,6,0,0,100.0,0.0,Medium Risk
622,722,Customer_722,722,Employed,6,West Coast Tower,Los Angeles,West,Home,5622,4.72,2023-09-15,360,Closed,936.1,6,6,0,0,100.0,0.0,Medium Risk
623,723,Customer_723,723,Employed,7,Miami Beach,Miami,South,Auto,5623,4.73,2023-09-16,60,Closed,935.1,6,6,0,0,100.0,0.0,Medium Risk
624,724,Customer_724,724,Employed,8,Boston Financial,Boston,Northeast,Personal,5624,4.74,2023-09-17,36,Closed,934.1,6,6,0,0,100.0,0.0,Medium Risk
625,725,Customer_725,725,Self-Employed,1,Downtown Metro,New York,Northeast,Home,5625,4.75,2023-09-18,360,Closed,933.1,6,6,0,0,100.0,0.0,Medium Risk
626,726,Customer_726,726,Self-Employed,2,Midtown Plaza,New York,Northeast,Auto,5626,4.76,2023-09-19,60,Closed,932.1,6,6,0,0,100.0,0.0,Medium Risk
627,727,Customer_727,727,Self-Employed,3,Chicago Central,Chicago,Midwest,Personal,5627,4.77,2023-09-20,36,Closed,931.1,6,6,0,0,100.0,0.0,Medium Risk
628,728,Customer_728,728,Retired,4,Texas Hub,Houston,South,Home,5628,4.78,2023-09-21,360,Active,930.1,6,6,0,0,100.0,0.0,Medium Risk
629,729,Customer_729,729,Retired,5,Silicon Valley,San Jose,West,Auto,5629,4.79,2023-09-22,60,Active,929.1,6,6,0,0,100.0,0.0,Medium Risk
630,-1,Unknown,0,Unknown,6,West Coast Tower,Los Angeles,West,Personal,5630,4.8,2023-09-23,36,Active,928.1,6,0,0,0,0.0,0.0,High Risk
631,731,Customer_731,731,Employed,7,Miami Beach,Miami,South,Home,5631,4.8100000000000005,2023-09-24,360,Active,927.1,6,6,0,0,100.0,0.0,Medium Risk
632,732,Customer_732,732,Employed,8,Boston Financial,Boston,Northeast,Auto,5632,4.82,2023-09-25,60,Active,926.1,6,6,0,0,100.0,0.0,Medium Risk
633,733,Customer_733,733,Employed,1,Downtown Metro,New York,Northeast,Personal,5633,4.83,2023-09-26,36,Active,925.1,6,6,0,0,100.0,0.0,Medium Risk
634,734,Customer_734,734,Employed,2,Midtown Plaza,New York,Northeast,Home,5634,4.84,2023-09-27,360,Active,924.1,6,6,0,0,100.0,0.0,Medium Risk
635,735,Customer_735,735,Self-Employed,3,Chicago Central,Chicago,Midwest,Auto,5635,4.85,2023-09-28,60,Active,923.1,6,6,0,0,100.0,0.0,Medium Risk
636,736,Customer_736,736,Self-Employed,4,Texas Hub,Houston,South,Personal,5636,4.86,2023-09-29,36,Active,922.1,6,6,0,0,100.0,0.0,Medium Risk
637,737,Customer_737,737,Self-Employed,5,Silicon Valley,San Jose,West,Home,5637,4.87,2023-09-30,360,Active,921.1,6,6,0,0,100.0,0.0,Medium Risk
638,738,Customer_738,738,Retired,6,West Coast Tower,Los Angeles,West,Auto,5638,4.88,2023-10-01,60,Active,920.1,6,6,0,0,100.0,0.0,Medium Risk
639,739,Customer_739,739,Retired,7,Miami Beach,Miami,South,Personal,5639,4.890000000000001,2023-10-02,36,Active,919.1,6,6,0,0,100.0,0.0,Medium Risk
640,740,Customer_740,740,Unknown,8,Boston Financial,Boston,Northeast,Home,5640,4.9,2023-10-03,360,Defaulted,918.1,6,0,0,0,0.0,0.0,High Risk
641,741,Customer_741,741,Employed,1,Downtown Metro,New York,Northeast,Auto,5641,4.91,2023-10-04,60,Closed,917.1,6,6,0,0,100.0,0.0,Medium Risk
642,742,Customer_742,742,Employed,2,Midtown Plaza,New York,Northeast,Personal,5642,4.92,2023-10-05,36,Closed,916.1,6,6,0,0,100.0,0.0,Medium Risk
643,743,Customer_743,743,Employed,3,Chicago Central,Chicago,Midwest,Home,5643,4.93,2023-10-06,360,Closed,915.1,6,6,0,0,100.0,0.0,Medium Risk
644,744,Customer_744,744,Employed,4,Texas Hub,Houston,South,Auto,5644,4.9399999999999995,2023-10-07,60,Closed,914.1,6,6,0,0,100.0,0.0,Medium Risk
645,-1,Unknown,0,Unknown,5,Silicon Valley,San Jose,West,Personal,5645,4.95,2023-10-08,36,Closed,913.1,6,6,0,0,100.0,0.0,Medium Risk
646,746,Customer_746,746,Self-Employed,6,West Coast Tower,Los Angeles,West,Home,5646,4.96,2023-10-09,360,Closed,912.1,6,6,0,0,100.0,0.0,Medium Risk
647,747,Customer_747,747,Self-Employed,7,Miami Beach,Miami,South,Auto,5647,4.97,2023-10-10,60,Closed,911.1,6,6,0,0,100.0,0.0,Medium Risk
648,748,Customer_748,748,Retired,8,Boston Financial,Boston,Northeast,Personal,5648,4.98,2023-10-11,36,Active,910.1,6,6,0,0,100.0,0.0,Medium Risk
649,749,Customer_749,749,Retired,1,Downtown Metro,New York,Northeast,Home,5649,4.99,2023-10-12,360,Active,909.1,6,6,0,0,100.0,0.0,Medium Risk
650,750,Customer_750,750,Unknown,2,Midtown Plaza,New York,Northeast,Auto,5650,5,2023-10-13,60,Active,908.1,6,0,0,0,0.0,0.0,High Risk
651,751,Customer_751,751,Employed,3,Chicago Central,Chicago,Midwest,Personal,5651,5.01,2023-10-14,36,Active,907.1,6,0,0,6,0.0,0.0,High Risk
652,752,Customer_752,752,Employed,4,Texas Hub,Houston,South,Home,5652,5.02,2023-10-15,360,Active,906.1,6,0,0,6,0.0,0.0,High Risk
653,753,Customer_753,753,Employed,5,Silicon Valley,San Jose,West,Auto,5653,5.03,2023-10-16,60,Active,905.1,6,0,6,0,0.0,1528.1,High Risk
654,754,Customer_754,754,Employed,6,West Coast Tower,Los Angeles,West,Personal,5654,5.04,2023-10-17,36,Active,904.1,6,0,6,0,0.0,1528.1,High Risk
655,755,Customer_755,755,Self-Employed,7,Miami Beach,Miami,South,Home,5655,5.05,2023-10-18,360,Active,903.1,6,0,6,0,0.0,1528.1,High Risk
656,756,Customer_756,756,Self-Employed,8,Boston Financial,Boston,Northeast,Auto,5656,5.0600000000000005,2023-10-19,60,Active,902.1,6,0,6,0,0.0,1528.1,High Risk
657,757,Customer_757,757,Self-Employed,1,Downtown Metro,New York,Northeast,Personal,5657,5.07,2023-10-20,36,Active,901.1,6,0,6,0,0.0,1528.1,High Risk
658,758,Customer_758,758,Retired,2,Midtown Plaza,New York,Northeast,Home,5658,5.08,2023-10-21,360,Active,900.1,6,6,0,0,100.0,0.0,Low Risk
659,759,Customer_759,759,Retired,3,Chicago Central,Chicago,Midwest,Auto,5659,5.09,2023-10-22,60,Active,899.1,6,6,0,0,100.0,0.0,Low Risk
660,-1,Unknown,0,Unknown,4,Texas Hub,Houston,South,Personal,5660,5.1,2023-10-23,36,Defaulted,898.1,6,0,0,0,0.0,0.0,High Risk
661,761,Customer_761,761,Employed,5,Silicon Valley,San Jose,West,Home,5661,5.11,2023-10-24,360,Closed,897.1,6,6,0,0,100.0,0.0,Low Risk
662,762,Customer_762,762,Employed,6,West Coast Tower,Los Angeles,West,Auto,5662,5.12,2023-10-25,60,Closed,896.1,6,6,0,0,100.0,0.0,Low Risk
663,763,Customer_763,763,Employed,7,Miami Beach,Miami,South,Personal,5663,5.13,2023-10-26,36,Closed,895.1,6,6,0,0,100.0,0.0,Low Risk
664,764,Customer_764,764,Employed,8,Boston Financial,Boston,Northeast,Home,5664,5.140000000000001,2023-10-27,360,Closed,894.1,6,6,0,0,100.0,0.0,Low Risk
665,765,Customer_765,765,Self-Employed,1,Downtown Metro,New York,Northeast,Auto,5665,5.15,2023-10-28,60,Closed,893.1,6,6,0,0,100.0,0.0,Low Risk
666,766,Customer_766,766,Self-Employed,2,Midtown Plaza,New York,Northeast,Personal,5666,5.16,2023-10-29,36,Closed,892.1,6,6,0,0,100.0,0.0,Low Risk
667,767,Customer_767,767,Self-Employed,3,Chicago Central,Chicago,Midwest,Home,5667,5.17,2023-10-30,360,Closed,891.1,6,6,0,0,100.0,0.0,Low Risk
668,768,Customer_768,768,Retired,4,Texas Hub,Houston,South,Auto,5668,5.18,2023-10-31,60,Active,890.1,6,6,0,0,100.0,0.0,Low Risk
669,769,Customer_769,769,Retired,5,Silicon Valley,San Jose,West,Personal,5669,5.1899999999999995,2023-11-01,36,Active,889.1,6,6,0,0,100.0,0.0,Low Risk
670,770,Customer_770,770,Unknown,6,West Coast Tower,Los Angeles,West,Home,5670,5.2,2023-11-02,360,Active,888.1,6,0,0,0,0.0,0.0,High Risk
671,771,Customer_771,771,Employed,7,Miami Beach,Miami,South,Auto,5671,5.21,2023-11-03,60,Active,887.1,6,6,0,0,100.0,0.0,Low Risk
672,772,Customer_772,772,Employed,8,Boston Financial,Boston,Northeast,Personal,5672,5.22,2023-11-04,36,Active,886.1,6,6,0,0,100.0,0.0,Low Risk
673,773,Customer_773,773,Employed,1,Downtown Metro,New York,Northeast,Home,5673,5.23,2023-11-05,360,Active,885.1,6,6,0,0,100.0,0.0,Low Risk
674,774,Customer_774,774,Employed,2,Midtown Plaza,New York,Northeast,Auto,5674,5.24,2023-11-06,60,Active,884.1,6,6,0,0,100.0,0.0,Low Risk
675,-1,Unknown,0,Unknown,3,Chicago Central,Chicago,Midwest,Personal,5675,5.25,2023-11-07,36,Active,883.1,6,6,0,0,100.0,0.0,Medium Risk
676,776,Customer_776,776,Self-Employed,4,Texas Hub,Houston,South,Home,5676,5.26,2023-11-08,360,Active,882.1,6,6,0,0,100.0,0.0,Low Risk
677,777,Customer_777,777,Self-Employed,5,Silicon Valley,San Jose,West,Auto,5677,5.27,2023-11-09,60,Active,881.1,6,6,0,0,100.0,0.0,Low Risk
678,778,Customer_778,778,Retired,6,West Coast Tower,Los Angeles,West,Personal,5678,5.28,2023-11-10,36,Active,880.1,6,6,0,0,100.0,0.0,Low Risk
679,779,Customer_779,779,Retired,7,Miami Beach,Miami,South,Home,5679,5.29,2023-11-11,360,Active,879.1,6,6,0,0,100.0,0.0,Low Risk
